Province_State,Combined_Key,Active Cases,Deaths
Alabama,"Autauga, Alabama, US",6909,107
Alabama,"Baldwin, Alabama, US",20983,306
Alabama,"Barbour, Alabama, US",2302,56
Alabama,"Bibb, Alabama, US",2596,63
Alabama,"Blount, Alabama, US",6619,135
Alabama,"Bullock, Alabama, US",1229,41
Alabama,"Butler, Alabama, US",2154,69
Alabama,"Calhoun, Alabama, US",14450,312
Alabama,"Chambers, Alabama, US",3545,123
Alabama,"Cherokee, Alabama, US",1837,45
Alabama,"Chilton, Alabama, US",4240,111
Alabama,"Choctaw, Alabama, US",603,24
Alabama,"Clarke, Alabama, US",3502,60
Alabama,"Clay, Alabama, US",1533,56
Alabama,"Cleburne, Alabama, US",1483,41
Alabama,"Coffee, Alabama, US",5489,115
Alabama,"Colbert, Alabama, US",6279,134
Alabama,"Conecuh, Alabama, US",1100,28
Alabama,"Coosa, Alabama, US",1068,28
Alabama,"Covington, Alabama, US",4105,117
Alabama,"Crenshaw, Alabama, US",1515,57
Alabama,"Cullman, Alabama, US",9615,193
Alabama,"Dale, Alabama, US",4810,111
Alabama,"Dallas, Alabama, US",3536,150
Alabama,"DeKalb, Alabama, US",8811,185
Alabama,"Elmore, Alabama, US",10013,205
Alabama,"Escambia, Alabama, US",3925,75
Alabama,"Etowah, Alabama, US",13792,352
Alabama,"Fayette, Alabama, US",2119,62
Alabama,"Franklin, Alabama, US",4238,82
Alabama,"Geneva, Alabama, US",2469,75
Alabama,"Greene, Alabama, US",922,34
Alabama,"Hale, Alabama, US",2217,76
Alabama,"Henry, Alabama, US",1884,44
Alabama,"Houston, Alabama, US",10503,280
Alabama,"Jackson, Alabama, US",6790,110
Alabama,"Jefferson, Alabama, US",76199,1516
Alabama,"Lamar, Alabama, US",1411,34
Alabama,"Lauderdale, Alabama, US",9393,238
Alabama,"Lawrence, Alabama, US",2996,98
Alabama,"Lee, Alabama, US",15796,168
Alabama,"Limestone, Alabama, US",9933,150
Alabama,"Lowndes, Alabama, US",1383,53
Alabama,"Macon, Alabama, US",1586,49
Alabama,"Madison, Alabama, US",34555,501
Alabama,"Marengo, Alabama, US",2485,64
Alabama,"Marion, Alabama, US",3092,100
Alabama,"Marshall, Alabama, US",12164,222
Alabama,"Mobile, Alabama, US",40832,804
Alabama,"Monroe, Alabama, US",1761,40
Alabama,"Montgomery, Alabama, US",24252,585
Alabama,"Morgan, Alabama, US",14246,279
Alabama,"Out of AL, Alabama, US",0,0
Alabama,"Perry, Alabama, US",1075,26
Alabama,"Pickens, Alabama, US",2335,59
Alabama,"Pike, Alabama, US",3091,77
Alabama,"Randolph, Alabama, US",1791,41
Alabama,"Russell, Alabama, US",4379,38
Alabama,"Shelby, Alabama, US",23350,246
Alabama,"St. Clair, Alabama, US",9580,237
Alabama,"Sumter, Alabama, US",1041,32
Alabama,"Talladega, Alabama, US",8181,175
Alabama,"Tallapoosa, Alabama, US",4002,150
Alabama,"Tuscaloosa, Alabama, US",25633,451
Alabama,"Unassigned, Alabama, US",0,0
Alabama,"Walker, Alabama, US",7205,279
Alabama,"Washington, Alabama, US",1667,39
Alabama,"Wilcox, Alabama, US",1264,28
Alabama,"Winston, Alabama, US",2734,72
Alaska,"Aleutians East, Alaska, US",366,3
Alaska,"Aleutians West, Alaska, US",692,1
Alaska,"Anchorage, Alaska, US",30183,176
Alaska,"Bethel, Alaska, US",3876,21
Alaska,"Bristol Bay, Alaska, US",0,0
Alaska,"Bristol Bay plus Lake and Peninsula, Alaska, US",195,0
Alaska,"Chugach, Alaska, US",402,3
Alaska,"Copper River, Alaska, US",242,0
Alaska,"Denali, Alaska, US",102,0
Alaska,"Dillingham, Alaska, US",229,2
Alaska,"Fairbanks North Star,Alaska,US",7643,37
Alaska,"Haines, Alaska, US",31,0
Alaska,"Hoonah-Angoon, Alaska, US",0,0
Alaska,"Juneau, Alaska, US",1383,5
Alaska,"Kenai Peninsula,Alaska,US",4465,22
Alaska,"Ketchikan Gateway, Alaska, US",439,2
Alaska,"Kodiak Island, Alaska, US",1106,5
Alaska,"Kusilvak, Alaska, US",1277,4
Alaska,"Matanuska-Susitna,Alaska,US",11386,48
Alaska,"Nome, Alaska, US",352,0
Alaska,"North Slope, Alaska, US",1073,4
Alaska,"Northwest Arctic, Alaska, US",615,2
Alaska,"Out of AK, Alaska, US",0,0
Alaska,"Petersburg, Alaska, US",167,1
Alaska,"Prince of Wales-Hyder, Alaska, US",103,1
Alaska,"Sitka, Alaska, US",350,1
Alaska,"Skagway, Alaska, US",21,0
Alaska,"Southeast Fairbanks, Alaska, US",673,4
Alaska,"Unassigned, Alaska, US",288,0
Alaska,"Valdez-Cordova, Alaska, US",0,0
Alaska,"Wrangell, Alaska, US",54,0
Alaska,"Yakutat, Alaska, US",75,2
Alaska,"Yukon-Koyukuk, Alaska, US",360,4
American Samoa,"American Samoa, US",0,0
Arizona,"Apache, Arizona, US",11335,428
Arizona,"Cochise, Arizona, US",11922,284
Arizona,"Coconino, Arizona, US",17745,329
Arizona,"Gila, Arizona, US",6899,227
Arizona,"Graham, Arizona, US",5550,78
Arizona,"Greenlee, Arizona, US",571,10
Arizona,"La Paz, Arizona, US",2460,80
Arizona,"Maricopa, Arizona, US",538124,9882
Arizona,"Mohave, Arizona, US",22693,715
Arizona,"Navajo, Arizona, US",16207,532
Arizona,"Out of AZ, Arizona, US",0,0
Arizona,"Pima, Arizona, US",115289,2395
Arizona,"Pinal, Arizona, US",51397,872
Arizona,"Santa Cruz, Arizona, US",7919,176
Arizona,"Unassigned, Arizona, US",0,0
Arizona,"Yavapai, Arizona, US",18725,503
Arizona,"Yuma, Arizona, US",37091,833
Arkansas,"Arkansas, Arkansas, US",2095,36
Arkansas,"Ashley, Arkansas, US",1998,34
Arkansas,"Baxter, Arkansas, US",3157,103
Arkansas,"Benton, Arkansas, US",28817,414
Arkansas,"Boone, Arkansas, US",3807,80
Arkansas,"Bradley, Arkansas, US",1384,32
Arkansas,"Calhoun, Arkansas, US",411,3
Arkansas,"Carroll, Arkansas, US",2800,45
Arkansas,"Chicot, Arkansas, US",1612,41
Arkansas,"Clark, Arkansas, US",2102,41
Arkansas,"Clay, Arkansas, US",1755,50
Arkansas,"Cleburne, Arkansas, US",1975,74
Arkansas,"Cleveland, Arkansas, US",950,25
Arkansas,"Columbia, Arkansas, US",2340,56
Arkansas,"Conway, Arkansas, US",2217,32
Arkansas,"Craighead, Arkansas, US",13369,179
Arkansas,"Crawford, Arkansas, US",7061,119
Arkansas,"Crittenden, Arkansas, US",6035,96
Arkansas,"Cross, Arkansas, US",1943,50
Arkansas,"Dallas, Arkansas, US",758,15
Arkansas,"Desha, Arkansas, US",1361,24
Arkansas,"Drew, Arkansas, US",1998,43
Arkansas,"Faulkner, Arkansas, US",12459,161
Arkansas,"Franklin, Arkansas, US",1689,39
Arkansas,"Fulton, Arkansas, US",1121,47
Arkansas,"Garland, Arkansas, US",10126,259
Arkansas,"Grant, Arkansas, US",1645,32
Arkansas,"Greene, Arkansas, US",6104,75
Arkansas,"Hempstead, Arkansas, US",1999,20
Arkansas,"Hot Spring, Arkansas, US",5092,72
Arkansas,"Howard, Arkansas, US",1653,25
Arkansas,"Independence, Arkansas, US",3755,123
Arkansas,"Izard, Arkansas, US",1677,41
Arkansas,"Jackson, Arkansas, US",3218,38
Arkansas,"Jefferson, Arkansas, US",8859,166
Arkansas,"Johnson, Arkansas, US",2908,38
Arkansas,"Lafayette, Arkansas, US",546,9
Arkansas,"Lawrence, Arkansas, US",2110,43
Arkansas,"Lee, Arkansas, US",1671,34
Arkansas,"Lincoln, Arkansas, US",3200,48
Arkansas,"Little River, Arkansas, US",1235,42
Arkansas,"Logan, Arkansas, US",2229,22
Arkansas,"Lonoke, Arkansas, US",7277,119
Arkansas,"Madison, Arkansas, US",1452,23
Arkansas,"Marion, Arkansas, US",1053,30
Arkansas,"Miller, Arkansas, US",4291,38
Arkansas,"Mississippi, Arkansas, US",5833,107
Arkansas,"Monroe, Arkansas, US",868,17
Arkansas,"Montgomery, Arkansas, US",754,33
Arkansas,"Nevada, Arkansas, US",821,24
Arkansas,"Newton, Arkansas, US",720,26
Arkansas,"Ouachita, Arkansas, US",2305,61
Arkansas,"Out of AR, Arkansas, US",0,0
Arkansas,"Perry, Arkansas, US",836,10
Arkansas,"Phillips, Arkansas, US",1818,38
Arkansas,"Pike, Arkansas, US",1012,22
Arkansas,"Poinsett, Arkansas, US",3160,77
Arkansas,"Polk, Arkansas, US",1985,72
Arkansas,"Pope, Arkansas, US",8027,107
Arkansas,"Prairie, Arkansas, US",893,21
Arkansas,"Pulaski, Arkansas, US",39047,654
Arkansas,"Randolph, Arkansas, US",2102,47
Arkansas,"Saline, Arkansas, US",11873,166
Arkansas,"Scott, Arkansas, US",933,14
Arkansas,"Searcy, Arkansas, US",680,18
Arkansas,"Sebastian, Arkansas, US",15186,275
Arkansas,"Sevier, Arkansas, US",2789,24
Arkansas,"Sharp, Arkansas, US",1592,45
Arkansas,"St. Francis, Arkansas, US",3587,42
Arkansas,"Stone, Arkansas, US",987,30
Arkansas,"Unassigned, Arkansas, US",2836,0
Arkansas,"Union, Arkansas, US",4011,114
Arkansas,"Van Buren, Arkansas, US",1300,23
Arkansas,"Washington, Arkansas, US",30811,348
Arkansas,"White, Arkansas, US",7954,118
Arkansas,"Woodruff, Arkansas, US",645,13
Arkansas,"Yell, Arkansas, US",3426,65
California,"Alameda, California, US",86704,1519
California,"Alpine, California, US",88,0
California,"Amador, California, US",3650,47
California,"Butte, California, US",11845,198
California,"Calaveras, California, US",2096,52
California,"Colusa, California, US",2221,16
California,"Contra Costa, California, US",68115,800
California,"Del Norte, California, US",1329,7
California,"El Dorado, California, US",9964,110
California,"Fresno, California, US",101326,1678
California,"Glenn, California, US",2369,25
California,"Humboldt, California, US",3852,38
California,"Imperial, California, US",28262,721
California,"Inyo, California, US",1422,38
California,"Kern, California, US",108628,1354
California,"Kings, California, US",22905,246
California,"Lake, California, US",3441,43
California,"Lassen, California, US",5692,24
California,"Los Angeles, California, US",1233772,23943
California,"Madera, California, US",16408,240
California,"Marin, California, US",13981,228
California,"Mariposa, California, US",441,7
California,"Mendocino, California, US",4029,48
California,"Merced, California, US",31594,454
California,"Modoc, California, US",493,4
California,"Mono, California, US",1277,4
California,"Monterey, California, US",43461,382
California,"Napa, California, US",9800,81
California,"Nevada, California, US",4625,75
California,"Orange, California, US",270284,4969
California,"Out of CA, California, US",0,0
California,"Placer, California, US",22240,289
California,"Plumas, California, US",703,6
California,"Riverside, California, US",298450,4574
California,"Sacramento, California, US",103043,1665
California,"San Benito, California, US",6030,63
California,"San Bernardino, California, US",296089,4655
California,"San Diego, California, US",276520,3712
California,"San Francisco, California, US",36496,541
California,"San Joaquin, California, US",72478,1365
California,"San Luis Obispo, California, US",21193,260
California,"San Mateo, California, US",41617,567
California,"Santa Barbara, California, US",34223,453
California,"Santa Clara, California, US",118424,2069
California,"Santa Cruz, California, US",15999,207
California,"Shasta, California, US",11901,220
California,"Sierra, California, US",110,0
California,"Siskiyou, California, US",2071,21
California,"Solano, California, US",32477,249
California,"Sonoma, California, US",29886,318
California,"Stanislaus, California, US",61430,1046
California,"Sutter, California, US",9366,111
California,"Tehama, California, US",5507,58
California,"Trinity, California, US",398,5
California,"Tulare, California, US",49477,837
California,"Tuolumne, California, US",4105,64
California,"Unassigned, California, US",44,0
California,"Ventura, California, US",80617,1009
California,"Yolo, California, US",13784,208
California,"Yuba, California, US",6185,44
Colorado,"Adams, Colorado, US",56473,670
Colorado,"Alamosa, Colorado, US",1463,30
Colorado,"Arapahoe, Colorado, US",57947,714
Colorado,"Archuleta, Colorado, US",908,1
Colorado,"Baca, Colorado, US",289,4
Colorado,"Bent, Colorado, US",1524,21
Colorado,"Boulder, Colorado, US",22954,230
Colorado,"Broomfield, Colorado, US",4690,75
Colorado,"Chaffee, Colorado, US",1633,25
Colorado,"Cheyenne, Colorado, US",127,6
Colorado,"Clear Creek, Colorado, US",438,3
Colorado,"Conejos, Colorado, US",518,10
Colorado,"Costilla, Colorado, US",208,2
Colorado,"Crowley, Colorado, US",2181,15
Colorado,"Custer, Colorado, US",190,1
Colorado,"Delta, Colorado, US",2671,61
Colorado,"Denver, Colorado, US",70708,806
Colorado,"Dolores, Colorado, US",80,0
Colorado,"Douglas, Colorado, US",27960,234
Colorado,"Eagle, Colorado, US",6231,22
Colorado,"El Paso, Colorado, US",64366,791
Colorado,"Elbert, Colorado, US",1674,13
Colorado,"Fremont, Colorado, US",6098,55
Colorado,"Garfield, Colorado, US",5775,38
Colorado,"Gilpin, Colorado, US",231,3
Colorado,"Grand, Colorado, US",1460,7
Colorado,"Gunnison, Colorado, US",1324,6
Colorado,"Hinsdale, Colorado, US",17,0
Colorado,"Huerfano, Colorado, US",392,17
Colorado,"Jackson, Colorado, US",57,0
Colorado,"Jefferson, Colorado, US",45356,751
Colorado,"Kiowa, Colorado, US",93,3
Colorado,"Kit Carson, Colorado, US",606,11
Colorado,"La Plata, Colorado, US",3846,39
Colorado,"Lake, Colorado, US",776,0
Colorado,"Larimer, Colorado, US",25579,233
Colorado,"Las Animas, Colorado, US",1112,11
Colorado,"Lincoln, Colorado, US",1022,4
Colorado,"Logan, Colorado, US",3941,67
Colorado,"Mesa, Colorado, US",14455,212
Colorado,"Mineral, Colorado, US",88,1
Colorado,"Moffat, Colorado, US",752,22
Colorado,"Montezuma, Colorado, US",1889,24
Colorado,"Montrose, Colorado, US",3434,57
Colorado,"Morgan, Colorado, US",2631,93
Colorado,"Otero, Colorado, US",1968,65
Colorado,"Ouray, Colorado, US",283,3
Colorado,"Out of CO, Colorado, US",0,0
Colorado,"Park, Colorado, US",739,5
Colorado,"Phillips, Colorado, US",375,13
Colorado,"Pitkin, Colorado, US",2579,4
Colorado,"Prowers, Colorado, US",1206,21
Colorado,"Pueblo, Colorado, US",17982,377
Colorado,"Rio Blanco, Colorado, US",564,4
Colorado,"Rio Grande, Colorado, US",789,14
Colorado,"Routt, Colorado, US",2186,20
Colorado,"Saguache, Colorado, US",368,4
Colorado,"San Juan, Colorado, US",52,2
Colorado,"San Miguel, Colorado, US",872,0
Colorado,"Sedgwick, Colorado, US",213,2
Colorado,"Summit, Colorado, US",3679,7
Colorado,"Teller, Colorado, US",1658,14
Colorado,"Unassigned, Colorado, US",66,0
Colorado,"Washington, Colorado, US",449,12
Colorado,"Weld, Colorado, US",30688,334
Colorado,"Yuma, Colorado, US",882,17
Connecticut,"Fairfield, Connecticut, US",98131,2167
Connecticut,"Hartford, Connecticut, US",81660,2398
Connecticut,"Litchfield, Connecticut, US",14323,294
Connecticut,"Middlesex, Connecticut, US",12547,364
Connecticut,"New Haven, Connecticut, US",89526,2073
Connecticut,"New London, Connecticut, US",21907,442
Connecticut,"Out of CT, Connecticut, US",0,0
Connecticut,"Tolland, Connecticut, US",9350,183
Connecticut,"Unassigned, Connecticut, US",1167,0
Connecticut,"Windham, Connecticut, US",10622,191
Delaware,"Kent, Delaware, US",17484,334
Delaware,"New Castle, Delaware, US",61935,809
Delaware,"Out of DE, Delaware, US",0,0
Delaware,"Sussex, Delaware, US",25272,483
Delaware,"Unassigned, Delaware, US",218,0
Diamond Princess,"Diamond Princess, US",49,0
District of Columbia,"District of Columbia,District of Columbia,US",47800,1106
District of Columbia,"Out of DC, District of Columbia, US",0,0
District of Columbia,"Unassigned, District of Columbia, US",0,0
Florida,"Alachua, Florida, US",24701,275
Florida,"Baker, Florida, US",3487,60
Florida,"Bay, Florida, US",20040,386
Florida,"Bradford, Florida, US",3004,56
Florida,"Brevard, Florida, US",41119,862
Florida,"Broward, Florida, US",237067,2905
Florida,"Calhoun, Florida, US",1688,43
Florida,"Charlotte, Florida, US",12775,418
Florida,"Citrus, Florida, US",11023,445
Florida,"Clay, Florida, US",18492,340
Florida,"Collier, Florida, US",35525,528
Florida,"Columbia, Florida, US",8096,169
Florida,"DeSoto,Florida,US",4307,93
Florida,"Dixie, Florida, US",1606,24
Florida,"Duval, Florida, US",97619,1402
Florida,"Escambia, Florida, US",35984,680
Florida,"Flagler, Florida, US",7230,111
Florida,"Franklin, Florida, US",1315,17
Florida,"Gadsden, Florida, US",5652,94
Florida,"Gilchrist, Florida, US",1605,43
Florida,"Glades, Florida, US",952,19
Florida,"Gulf, Florida, US",1956,42
Florida,"Hamilton, Florida, US",1625,25
Florida,"Hardee, Florida, US",3122,43
Florida,"Hendry, Florida, US",4708,82
Florida,"Hernando, Florida, US",13813,459
Florida,"Highlands, Florida, US",8470,351
Florida,"Hillsborough, Florida, US",136014,1713
Florida,"Holmes, Florida, US",2242,49
Florida,"Indian River, Florida, US",12445,299
Florida,"Jackson, Florida, US",6179,156
Florida,"Jefferson, Florida, US",1490,27
Florida,"Lafayette, Florida, US",1616,26
Florida,"Lake, Florida, US",29429,633
Florida,"Lee, Florida, US",69837,959
Florida,"Leon, Florida, US",31699,317
Florida,"Levy, Florida, US",3412,54
Florida,"Liberty, Florida, US",1073,16
Florida,"Madison, Florida, US",2052,45
Florida,"Manatee, Florida, US",38303,668
Florida,"Marion, Florida, US",30913,958
Florida,"Martin, Florida, US",12229,320
Florida,"Miami-Dade, Florida, US",485300,6186
Florida,"Monroe, Florida, US",6924,49
Florida,"Nassau, Florida, US",8332,124
Florida,"Okaloosa, Florida, US",20462,361
Florida,"Okeechobee, Florida, US",3985,88
Florida,"Orange, Florida, US",136967,1252
Florida,"Osceola, Florida, US",44302,502
Florida,"Out of FL, Florida, US",0,0
Florida,"Palm Beach, Florida, US",143709,2774
Florida,"Pasco, Florida, US",40895,743
Florida,"Pinellas, Florida, US",79072,1613
Florida,"Polk, Florida, US",67979,1310
Florida,"Putnam, Florida, US",6449,148
Florida,"Santa Rosa, Florida, US",18163,285
Florida,"Sarasota, Florida, US",32545,812
Florida,"Seminole, Florida, US",33833,493
Florida,"St. Johns, Florida, US",22463,209
Florida,"St. Lucie, Florida, US",26153,626
Florida,"Sumter, Florida, US",9281,275
Florida,"Suwannee, Florida, US",5323,138
Florida,"Taylor, Florida, US",2721,46
Florida,"Unassigned, Florida, US",3393,0
Florida,"Union, Florida, US",1818,72
Florida,"Volusia, Florida, US",42904,796
Florida,"Wakulla, Florida, US",3419,55
Florida,"Walton, Florida, US",7748,87
Florida,"Washington, Florida, US",2724,51
Georgia,"Appling, Georgia, US",2302,71
Georgia,"Atkinson, Georgia, US",1019,19
Georgia,"Bacon, Georgia, US",1638,36
Georgia,"Baker, Georgia, US",230,9
Georgia,"Baldwin, Georgia, US",4491,128
Georgia,"Banks, Georgia, US",1808,35
Georgia,"Barrow, Georgia, US",9904,136
Georgia,"Bartow, Georgia, US",14580,223
Georgia,"Ben Hill, Georgia, US",2081,79
Georgia,"Berrien, Georgia, US",1825,44
Georgia,"Bibb, Georgia, US",15787,446
Georgia,"Bleckley, Georgia, US",1445,51
Georgia,"Brantley, Georgia, US",1611,37
Georgia,"Brooks, Georgia, US",1384,47
Georgia,"Bryan, Georgia, US",3614,39
Georgia,"Bulloch, Georgia, US",6773,113
Georgia,"Burke, Georgia, US",2563,61
Georgia,"Butts, Georgia, US",3112,83
Georgia,"Calhoun, Georgia, US",580,15
Georgia,"Camden, Georgia, US",3929,35
Georgia,"Candler, Georgia, US",937,66
Georgia,"Carroll, Georgia, US",11288,238
Georgia,"Catoosa, Georgia, US",6277,70
Georgia,"Charlton, Georgia, US",1370,33
Georgia,"Chatham, Georgia, US",23071,453
Georgia,"Chattahoochee, Georgia, US",3940,15
Georgia,"Chattooga, Georgia, US",2797,71
Georgia,"Cherokee, Georgia, US",30763,316
Georgia,"Clarke, Georgia, US",14975,144
Georgia,"Clay, Georgia, US",238,3
Georgia,"Clayton, Georgia, US",26357,469
Georgia,"Clinch, Georgia, US",970,26
Georgia,"Cobb, Georgia, US",77809,1046
Georgia,"Coffee, Georgia, US",5285,172
Georgia,"Colquitt, Georgia, US",4656,118
Georgia,"Columbia, Georgia, US",16771,202
Georgia,"Cook, Georgia, US",1816,43
Georgia,"Coweta, Georgia, US",14009,217
Georgia,"Crawford, Georgia, US",662,19
Georgia,"Crisp, Georgia, US",2076,79
Georgia,"Dade, Georgia, US",1404,14
Georgia,"Dawson, Georgia, US",3025,43
Georgia,"DeKalb, Georgia, US",65431,1000
Georgia,"Decatur, Georgia, US",2915,70
Georgia,"Dodge, Georgia, US",2100,102
Georgia,"Dooly, Georgia, US",1065,45
Georgia,"Dougherty, Georgia, US",7496,303
Georgia,"Douglas, Georgia, US",15060,215
Georgia,"Early, Georgia, US",1168,48
Georgia,"Echols, Georgia, US",470,9
Georgia,"Effingham, Georgia, US",4566,68
Georgia,"Elbert, Georgia, US",2280,72
Georgia,"Emanuel, Georgia, US",2543,81
Georgia,"Evans, Georgia, US",956,29
Georgia,"Fannin, Georgia, US",2373,71
Georgia,"Fayette, Georgia, US",8880,168
Georgia,"Floyd, Georgia, US",11904,223
Georgia,"Forsyth, Georgia, US",22227,189
Georgia,"Franklin, Georgia, US",2650,53
Georgia,"Fulton, Georgia, US",96443,1370
Georgia,"Gilmer, Georgia, US",2931,84
Georgia,"Glascock, Georgia, US",264,19
Georgia,"Glynn, Georgia, US",8098,172
Georgia,"Gordon, Georgia, US",8119,114
Georgia,"Grady, Georgia, US",2130,60
Georgia,"Greene, Georgia, US",1813,64
Georgia,"Gwinnett, Georgia, US",100888,1145
Georgia,"Habersham, Georgia, US",5042,161
Georgia,"Hall, Georgia, US",27062,464
